vintage,months_on_books,n_loans_originated,n_active,n_defaulted_cumulative,cumulative_default_rate,marginal_default_rate,avg_pd_at_origination,avg_credit_score
2023Q2,45,1405,852,92,0.06548,0.001174,0.022273,715.3
2023Q2,46,1405,851,93,0.066192,0.001175,0.022273,715.3
2023Q2,47,1405,850,94,0.066904,0.001176,0.022273,715.3
2023Q2,48,1405,849,94,0.066904,0.0,0.022273,715.3
2023Q2,49,1405,511,94,0.066904,0.0,0.022273,715.3
2023Q2,50,1405,511,94,0.066904,0.0,0.022273,715.3
2023Q2,51,1405,511,94,0.066904,0.0,0.022273,715.3
2023Q2,52,1405,511,94,0.066904,0.0,0.022273,715.3
2023Q2,53,1405,511,96,0.068327,0.003914,0.022273,715.3
2023Q2,54,1405,509,96,0.068327,0.0,0.022273,715.3
2023Q2,55,1405,509,98,0.069751,0.003929,0.022273,715.3
2023Q2,56,1405,507,100,0.071174,0.003945,0.022273,715.3
2023Q2,57,1405,505,101,0.071886,0.00198,0.022273,715.3
2023Q2,58,1405,504,101,0.071886,0.0,0.022273,715.3
2023Q2,59,1405,504,102,0.072598,0.001984,0.022273,715.3
2023Q2,60,1405,503,102,0.072598,0.0,0.022273,715.3
2023Q3,1,1418,1418,0,0.0,0.0,0.019088,713.5
2023Q3,2,1418,1418,3,0.002116,0.002116,0.019088,713.5
2023Q3,3,1418,1415,3,0.002116,0.0,0.019088,713.5
2023Q3,4,1418,1415,4,0.002821,0.000707,0.019088,713.5
2023Q3,5,1418,1414,7,0.004937,0.002122,0.019088,713.5
2023Q3,6,1418,1411,7,0.004937,0.0,0.019088,713.5
2023Q3,7,1418,1411,7,0.004937,0.0,0.019088,713.5
2023Q3,8,1418,1411,11,0.007757,0.002835,0.019088,713.5
2023Q3,9,1418,1407,13,0.009168,0.001421,0.019088,713.5
2023Q3,10,1418,1405,20,0.014104,0.004982,0.019088,713.5
2023Q3,11,1418,1398,24,0.016925,0.002861,0.019088,713.5
2023Q3,12,1418,1394,30,0.021157,0.004304,0.019088,713.5
2023Q3,13,1418,1316,33,0.023272,0.00228,0.019088,713.5
2023Q3,14,1418,1313,34,0.023977,0.000762,0.019088,713.5
2023Q3,15,1418,1312,35,0.024683,0.000762,0.019088,713.5
2023Q3,16,1418,1311,38,0.026798,0.002288,0.019088,713.5
2023Q3,17,1418,1308,39,0.027504,0.000765,0.019088,713.5
2023Q3,18,1418,1307,40,0.028209,0.000765,0.019088,713.5
2023Q3,19,1418,1306,41,0.028914,0.000766,0.019088,713.5
2023Q3,20,1418,1305,43,0.030324,0.001533,0.019088,713.5
2023Q3,21,1418,1303,43,0.030324,0.0,0.019088,713.5
2023Q3,22,1418,1303,45,0.031735,0.001535,0.019088,713.5
2023Q3,23,1418,1301,48,0.03385,0.002306,0.019088,713.5
2023Q3,24,1418,1298,52,0.036671,0.003082,0.019088,713.5
2023Q3,25,1418,1153,53,0.037377,0.000867,0.019088,713.5
2023Q3,26,1418,1152,54,0.038082,0.000868,0.019088,713.5
2023Q3,27,1418,1151,56,0.039492,0.001738,0.019088,713.5
2023Q3,28,1418,1149,59,0.041608,0.002611,0.019088,713.5
2023Q3,29,1418,1146,59,0.041608,0.0,0.019088,713.5
2023Q3,30,1418,1146,59,0.041608,0.0,0.019088,713.5
2023Q3,31,1418,1146,62,0.043724,0.002618,0.019088,713.5
2023Q3,32,1418,1143,65,0.045839,0.002625,0.019088,713.5
2023Q3,33,1418,1140,67,0.04725,0.001754,0.019088,713.5
2023Q3,34,1418,1138,68,0.047955,0.000879,0.019088,713.5
2023Q3,35,1418,1137,68,0.047955,0.0,0.019088,713.5
2023Q3,36,1418,1137,70,0.049365,0.001759,0.019088,713.5
2023Q3,37,1418,858,73,0.051481,0.003497,0.019088,713.5
2023Q3,38,1418,855,75,0.052891,0.002339,0.019088,713.5
2023Q3,39,1418,853,76,0.053597,0.001172,0.019088,713.5
2023Q3,40,1418,852,76,0.053597,0.0,0.019088,713.5
2023Q3,41,1418,852,77,0.054302,0.001174,0.019088,713.5
2023Q3,42,1418,851,77,0.054302,0.0,0.019088,713.5
2023Q3,43,1418,851,78,0.055007,0.001175,0.019088,713.5
2023Q3,44,1418,850,80,0.056417,0.002353,0.019088,713.5
2023Q3,45,1418,848,81,0.057123,0.001179,0.019088,713.5
2023Q3,46,1418,847,82,0.057828,0.001181,0.019088,713.5
2023Q3,47,1418,846,83,0.058533,0.001182,0.019088,713.5
2023Q3,48,1418,845,85,0.059944,0.002367,0.019088,713.5
2023Q3,49,1418,518,86,0.060649,0.001931,0.019088,713.5
2023Q3,50,1418,517,86,0.060649,0.0,0.019088,713.5
2023Q3,51,1418,517,86,0.060649,0.0,0.019088,713.5
2023Q3,52,1418,517,87,0.061354,0.001934,0.019088,713.5
2023Q3,53,1418,516,89,0.062764,0.003876,0.019088,713.5
2023Q3,54,1418,514,89,0.062764,0.0,0.019088,713.5
2023Q3,55,1418,514,89,0.062764,0.0,0.019088,713.5
2023Q3,56,1418,514,89,0.062764,0.0,0.019088,713.5
2023Q3,57,1418,514,89,0.062764,0.0,0.019088,713.5
2023Q3,58,1418,514,89,0.062764,0.0,0.019088,713.5
2023Q3,59,1418,514,89,0.062764,0.0,0.019088,713.5
2023Q3,60,1418,514,90,0.06347,0.001946,0.019088,713.5
2023Q4,1,1421,1421,4,0.002815,0.002815,0.019768,715.6
2023Q4,2,1421,1417,7,0.004926,0.002117,0.019768,715.6
2023Q4,3,1421,1414,9,0.006334,0.001414,0.019768,715.6
2023Q4,4,1421,1412,13,0.009148,0.002833,0.019768,715.6
2023Q4,5,1421,1408,15,0.010556,0.00142,0.019768,715.6
2023Q4,6,1421,1406,17,0.011963,0.001422,0.019768,715.6
2023Q4,7,1421,1404,18,0.012667,0.000712,0.019768,715.6
2023Q4,8,1421,1403,22,0.015482,0.002851,0.019768,715.6
2023Q4,9,1421,1399,22,0.015482,0.0,0.019768,715.6
2023Q4,10,1421,1399,25,0.017593,0.002144,0.019768,715.6
2023Q4,11,1421,1396,26,0.018297,0.000716,0.019768,715.6
2023Q4,12,1421,1395,29,0.020408,0.002151,0.019768,715.6
2023Q4,13,1421,1309,29,0.020408,0.0,0.019768,715.6
2023Q4,14,1421,1309,32,0.022519,0.002292,0.019768,715.6
2023Q4,15,1421,1306,32,0.022519,0.0,0.019768,715.6
2023Q4,16,1421,1306,34,0.023927,0.001531,0.019768,715.6
2023Q4,17,1421,1304,37,0.026038,0.002301,0.019768,715.6
2023Q4,18,1421,1301,38,0.026742,0.000769,0.019768,715.6
2023Q4,19,1421,1300,39,0.027445,0.000769,0.019768,715.6
2023Q4,20,1421,1299,41,0.028853,0.00154,0.019768,715.6
2023Q4,21,1421,1297,42,0.029557,0.000771,0.019768,715.6
2023Q4,22,1421,1296,44,0.030964,0.001543,0.019768,715.6
2023Q4,23,1421,1294,45,0.031668,0.000773,0.019768,715.6
2023Q4,24,1421,1293,47,0.033075,0.001547,0.019768,715.6
2023Q4,25,1421,1162,49,0.034483,0.001721,0.019768,715.6
2023Q4,26,1421,1160,49,0.034483,0.0,0.019768,715.6
2023Q4,27,1421,1160,50,0.035186,0.000862,0.019768,715.6
2023Q4,28,1421,1159,50,0.035186,0.0,0.019768,715.6
2023Q4,29,1421,1159,50,0.035186,0.0,0.019768,715.6
2023Q4,30,1421,1159,55,0.038705,0.004314,0.019768,715.6
2023Q4,31,1421,1154,59,0.04152,0.003466,0.019768,715.6
2023Q4,32,1421,1150,59,0.04152,0.0,0.019768,715.6
2023Q4,33,1421,1150,60,0.042224,0.00087,0.019768,715.6
2023Q4,34,1421,1149,63,0.044335,0.002611,0.019768,715.6
2023Q4,35,1421,1146,64,0.045039,0.000873,0.019768,715.6
2023Q4,36,1421,1145,65,0.045742,0.000873,0.019768,715.6
2023Q4,37,1421,885,65,0.045742,0.0,0.019768,715.6
2023Q4,38,1421,885,66,0.046446,0.00113,0.019768,715.6
2023Q4,39,1421,884,69,0.048557,0.003394,0.019768,715.6
2023Q4,40,1421,881,69,0.048557,0.0,0.019768,715.6
2023Q4,41,1421,881,69,0.048557,0.0,0.019768,715.6
2023Q4,42,1421,881,72,0.050669,0.003405,0.019768,715.6
2023Q4,43,1421,878,72,0.050669,0.0,0.019768,715.6
2023Q4,44,1421,878,74,0.052076,0.002278,0.019768,715.6
2023Q4,45,1421,876,76,0.053483,0.002283,0.019768,715.6
2023Q4,46,1421,874,76,0.053483,0.0,0.019768,715.6
2023Q4,47,1421,874,78,0.054891,0.002288,0.019768,715.6
2023Q4,48,1421,872,79,0.055595,0.001147,0.019768,715.6
2023Q4,49,1421,540,79,0.055595,0.0,0.019768,715.6
2023Q4,50,1421,540,80,0.056298,0.001852,0.019768,715.6
2023Q4,51,1421,539,80,0.056298,0.0,0.019768,715.6
2023Q4,52,1421,539,81,0.057002,0.001855,0.019768,715.6
2023Q4,53,1421,538,81,0.057002,0.0,0.019768,715.6
2023Q4,54,1421,538,81,0.057002,0.0,0.019768,715.6
2023Q4,55,1421,538,82,0.057706,0.001859,0.019768,715.6
2023Q4,56,1421,537,84,0.059113,0.003724,0.019768,715.6
2023Q4,57,1421,535,84,0.059113,0.0,0.019768,715.6
2023Q4,58,1421,535,84,0.059113,0.0,0.019768,715.6
2023Q4,59,1421,535,84,0.059113,0.0,0.019768,715.6
2023Q4,60,1421,535,85,0.059817,0.001869,0.019768,715.6
